date,symbol,bias,score,regime,trendStack,longTrend,momentum,macdHistogram,structure,next_close_ret,next_oc_ret
2012-10-12,QQQ,neutral,-2,normal,-1,1,-1,-1,0,0.007348,0.003586
2012-10-15,QQQ,neutral,-1,normal,-1,1,-1,-1,1,0.014143,0.012636
2012-10-16,QQQ,neutral,1,normal,0,1,0,-1,1,-0.000587,0.004574
2012-10-17,QQQ,neutral,0,normal,0,1,0,-1,0,-0.011604,-0.008400
2012-10-18,QQQ,bearish,-3,normal,-1,1,-1,-1,-1,-0.023926,-0.022764
2012-10-19,QQQ,bearish,-3,normal,-1,1,-1,-1,-1,0.005177,0.005636
2012-10-22,QQQ,neutral,-2,normal,-1,1,-1,-1,0,-0.009543,-0.001375
2012-10-23,QQQ,bearish,-4,normal,-2,1,-1,-1,-1,-0.003517,-0.009124
2012-10-24,QQQ,bearish,-4,normal,-2,1,-1,-1,-1,0.000000,-0.006859
2012-10-25,QQQ,bearish,-3,normal,-2,1,-1,-1,0,0.002916,0.002916
2012-10-26,QQQ,bearish,-3,normal,-2,1,-1,-1,0,-0.006121,-0.004903
2012-10-31,QQQ,bearish,-3,normal,-2,1,-1,-1,0,0.014165,0.007803
2012-11-01,QQQ,neutral,-2,normal,-2,1,-1,-1,1,-0.010627,-0.015113
2012-11-02,QQQ,bearish,-3,normal,-2,1,-1,-1,0,0.006598,0.006444
2012-11-05,QQQ,bearish,-3,normal,-2,1,-1,-1,0,0.001829,0.000152
2012-11-06,QQQ,bearish,-3,normal,-2,1,-1,-1,0,-0.023585,-0.013073
2012-11-07,QQQ,bearish,-4,normal,-2,1,-1,-1,-1,-0.015739,-0.018493
2012-11-08,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,0.004275,0.003639
2012-11-09,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,-0.000158,-0.005956
2012-11-12,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,-0.006938,0.000795
2012-11-13,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,-0.011750,-0.016590
2012-11-14,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,-0.003374,-0.004014
2012-11-15,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,0.004353,0.003544
2012-11-16,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,0.023756,0.012702
2012-11-19,QQQ,bearish,-4,normal,-2,-1,-1,-1,1,0.000314,0.000627
2012-11-20,QQQ,bearish,-3,normal,-2,-1,-1,1,0,0.002038,0.000939
2012-11-21,QQQ,neutral,-2,normal,-2,-1,-1,1,1,0.015173,0.009488
2012-11-23,QQQ,bullish,3,normal,0,1,0,1,1,0.004314,0.006796
2012-11-26,QQQ,bullish,3,normal,0,1,0,1,1,-0.003375,-0.003222
2012-11-27,QQQ,neutral,2,normal,0,1,0,1,0,0.008621,0.013457
2012-11-28,QQQ,bullish,4,normal,0,1,1,1,1,0.005952,0.000607
2012-11-29,QQQ,bullish,5,normal,1,1,1,1,1,-0.001669,-0.001820
2012-11-30,QQQ,bullish,4,normal,1,1,1,1,0,-0.001976,-0.009652
2012-12-03,QQQ,bullish,4,normal,1,1,1,1,0,-0.000609,-0.001065
2012-12-04,QQQ,bullish,3,normal,1,1,1,1,-1,-0.011123,-0.009614
2012-12-05,QQQ,neutral,-1,normal,-2,1,0,1,-1,0.006471,0.009583
2012-12-06,QQQ,neutral,2,normal,0,1,0,1,0,-0.005971,-0.010817
2012-12-07,QQQ,neutral,0,normal,-2,1,0,1,0,0.002926,0.005714
2012-12-10,QQQ,neutral,2,normal,0,1,0,1,0,0.013053,0.006100
2012-12-11,QQQ,bullish,5,normal,1,1,1,1,1,-0.002122,-0.007388
2012-12-12,QQQ,bullish,4,normal,1,1,1,1,0,-0.007899,-0.005936
2012-12-13,QQQ,neutral,1,normal,0,1,0,1,-1,-0.009493,-0.002775
2012-12-14,QQQ,neutral,-1,normal,-2,1,0,1,-1,0.013294,0.012355
2012-12-17,QQQ,bullish,4,normal,1,1,0,1,1,0.015256,0.010170
2012-12-18,QQQ,bullish,5,normal,1,1,1,1,1,-0.004358,-0.007192
2012-12-19,QQQ,bullish,4,normal,1,1,1,1,0,0.000000,-0.001808
2012-12-20,QQQ,bullish,4,normal,1,1,1,1,0,-0.015998,0.004932
2012-12-21,QQQ,neutral,-1,normal,-2,1,0,1,-1,-0.001994,0.000615
2012-12-24,QQQ,neutral,0,normal,-2,1,0,1,0,-0.008760,-0.009521
2012-12-26,QQQ,bearish,-6,normal,-2,-1,-1,-1,-1,-0.001550,-0.002478
2012-12-27,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,-0.009627,-0.002034
2012-12-28,QQQ,bearish,-5,normal,-2,-1,-1,-1,0,0.021166,0.022288
2012-12-31,QQQ,neutral,1,normal,0,1,0,-1,1,0.031783,0.007043
2013-01-02,QQQ,bullish,5,normal,1,1,1,1,1,-0.005208,-0.005208
2013-01-03,QQQ,bullish,4,normal,1,1,1,1,0,-0.003291,-0.003738
2013-01-04,QQQ,bullish,3,normal,1,1,1,1,-1,0.000300,0.002859
2013-01-07,QQQ,bullish,5,normal,2,1,1,1,0,-0.001951,-0.001801
2013-01-08,QQQ,bullish,5,normal,2,1,1,1,0,0.003758,0.002251
2013-01-09,QQQ,bullish,5,normal,2,1,1,1,0,0.005991,-0.000893
2013-01-10,QQQ,bullish,6,normal,2,1,1,1,1,0.001340,0.001787
2013-01-11,QQQ,bullish,5,normal,2,1,1,1,0,-0.004460,0.000598
2013-01-14,QQQ,bullish,4,normal,2,1,1,1,-1,-0.004928,0.000000
2013-01-15,QQQ,bullish,4,normal,2,1,1,1,-1,0.004052,0.002698
2013-01-16,QQQ,bullish,6,normal,2,1,1,1,1,0.004783,0.000744
2013-01-17,QQQ,bullish,6,normal,2,1,1,1,1,-0.002232,0.000746
2013-01-18,QQQ,bullish,5,normal,2,1,1,1,0,0.001640,0.000596
2013-01-22,QQQ,bullish,6,normal,2,1,1,1,1,0.006103,0.000444
2013-01-23,QQQ,bullish,6,normal,2,1,1,1,1,-0.013759,0.000000
2013-01-24,QQQ,bullish,3,normal,2,1,0,1,-1,0.005100,0.001944
2013-01-25,QQQ,neutral,2,normal,2,1,0,-1,0,0.002239,0.002089
2013-01-28,QQQ,bullish,3,normal,2,1,1,-1,0,0.000149,0.001342
2013-01-29,QQQ,bullish,3,normal,2,1,1,-1,0,-0.002085,-0.003864
2013-01-30,QQQ,neutral,2,normal,2,1,0,-1,0,-0.002238,-0.001791
2013-01-31,QQQ,neutral,2,normal,2,1,0,-1,0,0.011814,0.004752
2013-02-01,QQQ,bullish,4,normal,2,1,1,-1,1,-0.017440,-0.011744
2013-02-04,QQQ,neutral,-1,normal,0,1,0,-1,-1,0.014741,0.010334
2013-02-05,QQQ,bullish,3,normal,2,1,1,-1,0,-0.003261,0.000000
2013-02-06,QQQ,neutral,2,normal,2,1,0,-1,0,0.000892,-0.000297
2013-02-07,QQQ,neutral,2,normal,2,1,0,-1,0,0.010253,0.005174
2013-02-08,QQQ,bullish,6,normal,2,1,1,1,1,0.000294,-0.000294
2013-02-11,QQQ,bullish,5,normal,2,1,1,1,0,-0.004117,-0.002797
2013-02-12,QQQ,bullish,4,normal,2,1,1,1,-1,0.003543,0.000589
2013-02-13,QQQ,bullish,5,normal,2,1,1,1,0,-0.000294,0.004286
2013-02-14,QQQ,bullish,5,normal,2,1,1,1,0,-0.002943,-0.002797
2013-02-15,QQQ,bullish,5,normal,2,1,1,1,0,0.007232,0.005303
2013-02-19,QQQ,bullish,6,normal,2,1,1,1,1,-0.015387,-0.015098
2013-02-20,QQQ,neutral,-1,normal,0,1,0,-1,-1,-0.010716,-0.007021
2013-02-21,QQQ,bearish,-3,normal,-1,1,-1,-1,-1,0.010080,0.004338
2013-02-22,QQQ,neutral,1,normal,0,1,0,-1,1,-0.012362,-0.018647
2013-02-25,QQQ,bearish,-3,normal,-1,1,-1,-1,-1,0.003770,0.002410
2013-02-26,QQQ,neutral,-1,normal,-1,1,0,-1,0,0.010216,0.010216
2013-02-27,QQQ,bullish,3,normal,2,1,0,-1,1,-0.002082,-0.002231
2013-02-28,QQQ,neutral,0,normal,0,1,0,-1,0,0.004173,0.007627
2013-03-01,QQQ,neutral,2,normal,2,1,0,-1,0,0.004452,0.007743
2013-03-04,QQQ,bullish,3,normal,2,1,0,-1,1,0.014775,0.008813
2013-03-05,QQQ,bullish,6,normal,2,1,1,1,1,-0.002475,-0.005516
2013-03-06,QQQ,bullish,5,normal,2,1,1,1,0,0.002627,0.001458
2013-03-07,QQQ,bullish,5,normal,2,1,1,1,0,0.001165,-0.002176
2013-03-08,QQQ,bullish,5,normal,2,1,1,1,0,0.002908,0.004222
2013-03-11,QQQ,bullish,5,normal,2,1,1,1,0,-0.003625,-0.000727
2013-03-12,QQQ,bullish,5,normal,2,1,1,1,0,-0.001310,-0.002616
2013-03-13,QQQ,bullish,5,normal,2,1,1,1,0,0.003351,-0.000145
2013-03-14,QQQ,bullish,5,normal,2,1,1,1,0,-0.005083,-0.003491
2013-03-15,QQQ,bullish,4,normal,2,1,1,1,-1,-0.002189,0.007071
2013-03-18,QQQ,bullish,4,normal,2,1,0,1,0,-0.001902,-0.004958
2013-03-19,QQQ,neutral,2,normal,2,1,0,-1,0,0.007035,0.000000
2013-03-20,QQQ,bullish,4,normal,2,1,1,-1,1,-0.011352,-0.002203
2013-03-21,QQQ,neutral,-1,normal,0,1,0,-1,-1,0.009716,0.005571
2013-03-22,QQQ,bullish,4,normal,2,1,1,-1,1,-0.003645,-0.006830
2013-03-25,QQQ,neutral,2,normal,2,1,0,-1,0,0.005414,0.001604
2013-03-26,QQQ,bullish,3,normal,2,1,1,-1,0,0.001310,0.008206
2013-03-27,QQQ,bullish,4,normal,2,1,1,-1,1,0.002471,0.002471
2013-03-28,QQQ,bullish,4,normal,2,1,1,-1,1,-0.006815,-0.007534
2013-04-01,QQQ,neutral,1,normal,2,1,0,-1,-1,0.007883,0.003051
2013-04-02,QQQ,bullish,3,normal,2,1,1,-1,0,-0.009125,-0.009699
2013-04-03,QQQ,neutral,-1,normal,0,1,0,-1,-1,0.000292,0.000731
2013-04-04,QQQ,neutral,0,normal,0,1,0,-1,0,-0.008330,0.007572
2013-04-05,QQQ,neutral,-2,normal,-1,1,0,-1,-1,0.005305,0.004861
2013-04-08,QQQ,neutral,1,normal,0,1,0,-1,1,0.006743,0.004094
2013-04-09,QQQ,bullish,3,normal,2,1,0,-1,1,0.019511,0.015961
2013-04-10,QQQ,bullish,6,normal,2,1,1,1,1,-0.000428,0.002004
2013-04-11,QQQ,bullish,5,normal,2,1,1,1,0,-0.000714,0.001719
2013-04-12,QQQ,bullish,5,normal,2,1,1,1,0,-0.019731,-0.016074
2013-04-15,QQQ,neutral,1,normal,0,1,0,1,-1,0.013273,0.007542
2013-04-16,QQQ,bullish,5,normal,2,1,1,1,0,-0.019577,-0.011035
2013-04-17,QQQ,neutral,-2,normal,-1,1,0,-1,-1,-0.013801,-0.016401
2013-04-18,QQQ,bearish,-3,expanded,-1,1,-1,-1,-1,0.013697,0.011738
2013-04-19,QQQ,neutral,-1,expanded,-1,1,0,-1,0,0.010281,0.006732
2013-04-22,QQQ,bullish,3,expanded,2,1,0,-1,1,0.009594,0.003903
2013-04-23,QQQ,bullish,4,expanded,2,1,1,-1,1,-0.000432,0.002021
2013-04-24,QQQ,bullish,5,normal,2,1,1,1,0,0.005330,0.002730
2013-04-25,QQQ,bullish,6,normal,2,1,1,1,1,-0.003152,-0.000718
2013-04-26,QQQ,bullish,4,normal,2,1,1,1,-1,0.009199,0.006018
2013-04-29,QQQ,bullish,6,normal,2,1,1,1,1,0.007264,0.005974
2013-04-30,QQQ,bullish,6,normal,2,1,1,1,1,-0.004666,-0.004948
2013-05-01,QQQ,bullish,5,normal,2,1,1,1,0,0.012644,0.010920
2013-05-02,QQQ,bullish,6,normal,2,1,1,1,1,0.011785,0.002084
2013-05-03,QQQ,bullish,6,normal,2,1,1,1,1,0.003882,0.002076
2013-05-06,QQQ,bullish,6,normal,2,1,1,1,1,-0.000552,-0.002206
2013-05-07,QQQ,bullish,5,normal,2,1,1,1,0,0.004837,0.005393
2013-05-08,QQQ,bullish,6,normal,2,1,1,1,1,-0.001375,0.000551
2013-05-09,QQQ,bullish,5,normal,2,1,1,1,0,0.006060,0.003986
2013-05-10,QQQ,bullish,5,normal,2,1,1,1,0,0.001232,0.002879
2013-05-13,QQQ,bullish,6,normal,2,1,1,1,1,0.005195,0.004921
2013-05-14,QQQ,bullish,6,normal,2,1,1,1,1,0.002040,0.003952
2013-05-15,QQQ,bullish,5,normal,2,1,1,1,0,-0.001086,-0.001899
2013-05-16,QQQ,bullish,5,normal,2,1,1,1,0,0.009648,0.004461
2013-05-17,QQQ,bullish,6,normal,2,1,1,1,1,-0.001480,0.000405
2013-05-20,QQQ,bullish,5,normal,2,1,1,1,0,0.001078,0.001618
2013-05-21,QQQ,bullish,5,normal,2,1,1,1,0,-0.008752,-0.009952
2013-05-22,QQQ,bullish,4,normal,2,1,1,1,-1,-0.002309,0.006578
2013-05-23,QQQ,bullish,3,normal,2,1,1,-1,0,-0.000544,0.006168
2013-05-24,QQQ,bullish,3,normal,2,1,1,-1,0,0.006539,-0.005116
2013-05-28,QQQ,bullish,4,normal,2,1,1,-1,1,-0.004737,-0.000815
2013-05-29,QQQ,neutral,2,normal,2,1,1,-1,-1,0.005303,0.004893
2013-05-30,QQQ,bullish,4,normal,2,1,1,-1,1,-0.009198,-0.005431
2013-05-31,QQQ,neutral,2,normal,2,1,1,-1,-1,0.001775,0.001638
2013-06-03,QQQ,bullish,3,normal,2,1,1,-1,0,-0.005178,-0.007208
2013-06-04,QQQ,neutral,0,normal,0,1,0,-1,0,-0.013014,-0.009758
2013-06-05,QQQ,neutral,-2,normal,0,1,-1,-1,-1,0.004858,0.003465
2013-06-06,QQQ,neutral,0,normal,0,1,0,-1,0,0.013674,0.009491
2013-06-07,QQQ,bullish,4,normal,2,1,1,-1,1,0.000409,-0.001496
2013-06-10,QQQ,bullish,3,normal,2,1,1,-1,0,-0.009943,0.000000
2013-06-11,QQQ,neutral,-1,normal,0,1,0,-1,-1,-0.011556,-0.017234
2013-06-12,QQQ,neutral,-2,normal,0,1,-1,-1,-1,0.012665,0.014077
2013-06-13,QQQ,neutral,0,normal,0,1,0,-1,0,-0.006597,-0.006597
2013-06-14,QQQ,neutral,0,normal,0,1,0,-1,0,0.009685,0.001785
2013-06-17,QQQ,bullish,3,normal,2,1,0,-1,1,0.008221,0.006842
2013-06-18,QQQ,bullish,4,normal,2,1,1,-1,1,-0.011144,-0.011413
2013-06-19,QQQ,neutral,-1,normal,0,1,0,-1,-1,-0.023777,-0.012375
2013-06-20,QQQ,bearish,-3,normal,-1,1,-1,-1,-1,-0.008447,-0.004945
2013-06-21,QQQ,bearish,-3,normal,-1,1,-1,-1,-1,-0.009939,-0.001718
2013-06-24,QQQ,bearish,-3,normal,-1,1,-1,-1,-1,0.007314,-0.002273
2013-06-25,QQQ,neutral,-2,normal,-1,1,-1,-1,0,0.008969,0.000424
2013-06-26,QQQ,neutral,-1,normal,-1,1,-1,-1,1,0.004233,-0.000983
2013-06-27,QQQ,neutral,-1,normal,-1,1,-1,-1,1,0.001405,0.004510
2013-06-28,QQQ,neutral,-1,normal,-1,1,0,-1,0,0.006174,-0.000558
2013-07-01,QQQ,neutral,1,normal,0,1,0,-1,1,0.000418,0.000837
2013-07-02,QQQ,neutral,0,normal,0,1,0,-1,0,0.004042,0.007694
2013-07-03,QQQ,bullish,4,normal,2,1,0,1,0,0.007636,0.001933
2013-07-05,QQQ,bullish,5,normal,2,1,0,1,1,0.000964,-0.004249
2013-07-08,QQQ,bullish,6,normal,2,1,1,1,1,0.006056,0.001370
2013-07-09,QQQ,bullish,6,normal,2,1,1,1,1,0.005746,0.006711
2013-07-10,QQQ,bullish,6,normal,2,1,1,1,1,0.019861,0.009017
2013-07-11,QQQ,bullish,6,normal,2,1,1,1,1,0.004402,0.003732
2013-07-12,QQQ,bullish,6,normal,2,1,1,1,1,0.002258,0.001194
2013-07-15,QQQ,bullish,6,normal,2,1,1,1,1,-0.001325,-0.002118
2013-07-16,QQQ,bullish,5,normal,2,1,1,1,0,0.002521,-0.000529
2013-07-17,QQQ,bullish,5,normal,2,1,1,1,0,-0.002514,-0.002383
2013-07-18,QQQ,bullish,5,normal,2,1,1,1,0,-0.010349,-0.001740
2013-07-19,QQQ,bullish,4,normal,2,1,1,1,-1,0.002949,-0.000801
2013-07-22,QQQ,bullish,6,normal,2,1,1,1,1,-0.007352,-0.009206
2013-07-23,QQQ,bullish,4,normal,2,1,1,1,-1,0.003232,-0.006534
2013-07-24,QQQ,bullish,5,normal,2,1,1,1,0,0.006309,0.001603
2013-07-25,QQQ,bullish,5,normal,2,1,1,1,0,0.005335,0.009375
2013-07-26,QQQ,bullish,6,normal,2,1,1,1,1,-0.001857,0.000133
2013-07-29,QQQ,bullish,5,normal,2,1,1,1,0,0.005317,0.001722
2013-07-30,QQQ,bullish,6,normal,2,1,1,1,1,0.001851,-0.000132
2013-07-31,QQQ,bullish,5,normal,2,1,1,1,0,0.010162,0.003277
2013-08-01,QQQ,bullish,6,normal,2,1,1,1,1,0.005618,0.005487
2013-08-02,QQQ,bullish,6,normal,2,1,1,1,1,0.000650,0.001170
2013-08-05,QQQ,bullish,6,normal,2,1,1,1,1,-0.005972,-0.004680
2013-08-06,QQQ,bullish,4,normal,2,1,1,1,-1,-0.001829,0.001048
2013-08-07,QQQ,bullish,5,normal,2,1,1,1,0,0.004973,-0.000520
2013-08-08,QQQ,bullish,6,normal,2,1,1,1,1,-0.004037,-0.002348
2013-08-09,QQQ,bullish,5,normal,2,1,1,1,0,0.002353,0.006168
2013-08-12,QQQ,bullish,3,normal,2,1,1,-1,0,0.005608,0.004299
2013-08-13,QQQ,bullish,6,normal,2,1,1,1,1,-0.003761,-0.003374
2013-08-14,QQQ,bullish,3,normal,2,1,1,-1,0,-0.016925,-0.005793
2013-08-15,QQQ,neutral,-1,normal,0,1,0,-1,-1,-0.000397,-0.000530
2013-08-16,QQQ,neutral,0,normal,0,1,0,-1,0,-0.001722,-0.001855
2013-08-19,QQQ,neutral,0,normal,0,1,0,-1,0,0.004380,0.002517
2013-08-20,QQQ,neutral,0,normal,0,1,0,-1,0,-0.003436,-0.000265
2013-08-21,QQQ,neutral,-1,normal,0,1,0,-1,-1,0.009812,0.005413
2013-08-22,QQQ,bullish,4,normal,2,1,1,-1,1,0.006696,-0.000391
2013-08-23,QQQ,bullish,4,normal,2,1,1,-1,1,0.000522,-0.000261
2013-08-26,QQQ,bullish,3,normal,2,1,1,-1,0,-0.020467,-0.008707
2013-08-27,QQQ,neutral,-1,normal,0,1,0,-1,-1,0.003859,0.005063
2013-08-28,QQQ,neutral,0,normal,0,1,0,-1,0,0.007026,0.007293
2013-08-29,QQQ,bullish,3,normal,2,1,0,-1,1,-0.006451,-0.007496
2013-08-30,QQQ,neutral,0,normal,0,1,0,-1,0,0.005698,-0.002497
2013-09-03,QQQ,neutral,2,normal,2,1,0,-1,0,0.010672,0.007222
2013-09-04,QQQ,bullish,4,normal,2,1,1,-1,1,0.001695,0.001042
2013-09-05,QQQ,bullish,3,normal,2,1,1,-1,0,0.001171,-0.002205
2013-09-06,QQQ,bullish,5,normal,2,1,1,1,0,0.011699,0.007378
2013-09-09,QQQ,bullish,6,normal,2,1,1,1,1,0.004882,-0.000894
2013-09-10,QQQ,bullish,6,normal,2,1,1,1,1,-0.001918,0.004762
2013-09-11,QQQ,bullish,5,normal,2,1,1,1,0,-0.000640,-0.000897
2013-09-12,QQQ,bullish,5,normal,2,1,1,1,0,0.000641,-0.000384
2013-09-13,QQQ,bullish,5,normal,2,1,1,1,0,-0.002690,-0.011052
2013-09-16,QQQ,bullish,5,normal,2,1,1,1,0,0.006680,0.004486
2013-09-17,QQQ,bullish,5,normal,2,1,1,1,0,0.011994,0.010447
2013-09-18,QQQ,bullish,6,normal,2,1,1,1,1,0.002396,-0.000754
2013-09-19,QQQ,bullish,6,normal,2,1,1,1,1,-0.006415,-0.005790
2013-09-20,QQQ,bullish,4,normal,2,1,1,1,-1,-0.002026,-0.006177
2013-09-23,QQQ,bullish,4,normal,2,1,1,1,-1,0.000000,-0.002152
2013-09-24,QQQ,bullish,5,normal,2,1,1,1,0,-0.003425,-0.004183
2013-09-25,QQQ,bullish,4,normal,2,1,1,1,-1,0.007765,0.003676
2013-09-26,QQQ,bullish,6,normal,2,1,1,1,1,-0.001263,0.004574
2013-09-27,QQQ,bullish,5,normal,2,1,1,1,0,-0.002403,0.008051
2013-09-30,QQQ,bullish,3,normal,2,1,1,-1,0,0.010142,0.010014
2013-10-01,QQQ,bullish,6,normal,2,1,1,1,1,-0.000376,0.006444
2013-10-02,QQQ,bullish,5,normal,2,1,1,1,0,-0.011676,-0.010434
2013-10-03,QQQ,neutral,2,normal,2,1,1,-1,-1,0.008638,0.008638
2013-10-04,QQQ,bullish,3,normal,2,1,1,-1,0,-0.008312,0.000508
2013-10-07,QQQ,neutral,2,normal,2,1,0,-1,0,-0.019304,-0.019304
2013-10-08,QQQ,bearish,-3,normal,-1,1,-1,-1,-1,-0.003108,-0.005426
2013-10-09,QQQ,bearish,-3,normal,-1,1,-1,-1,-1,0.021174,0.010281
2013-10-10,QQQ,bullish,3,normal,2,1,0,-1,1,0.007887,0.010458
2013-10-11,QQQ,bullish,4,normal,2,1,1,-1,1,0.007068,0.013335
2013-10-14,QQQ,bullish,4,normal,2,1,1,-1,1,-0.003885,-0.003136
2013-10-15,QQQ,bullish,3,normal,2,1,1,-1,0,0.011324,0.006637
2013-10-16,QQQ,bullish,6,normal,2,1,1,1,1,0.005723,0.010247
2013-10-17,QQQ,bullish,6,normal,2,1,1,1,1,0.016205,0.006987
2013-10-18,QQQ,bullish,6,normal,2,1,1,1,1,0.002191,-0.000121
2013-10-21,QQQ,bullish,6,normal,2,1,1,1,1,0.001457,-0.002420
2013-10-22,QQQ,bullish,5,normal,2,1,1,1,0,-0.006064,-0.001219
2013-10-23,QQQ,bullish,5,normal,2,1,1,1,0,0.004393,0.003780
2013-10-24,QQQ,bullish,6,normal,2,1,1,1,1,0.007168,-0.002167
2013-10-25,QQQ,bullish,6,normal,2,1,1,1,1,0.000241,0.000121
2013-10-28,QQQ,bullish,5,normal,2,1,1,1,0,0.001688,-0.001683
2013-10-29,QQQ,bullish,6,normal,2,1,1,1,1,-0.000963,-0.004439
2013-10-30,QQQ,bullish,5,normal,2,1,1,1,0,-0.002290,0.000242
2013-10-31,QQQ,bullish,5,normal,2,1,1,1,0,0.000242,-0.003130
2013-11-01,QQQ,bullish,5,normal,2,1,1,1,0,0.001449,-0.001565
2013-11-04,QQQ,bullish,5,normal,2,1,1,1,0,0.001085,0.004963
2013-11-05,QQQ,bullish,5,normal,2,1,1,1,0,-0.000241,-0.004438
2013-11-06,QQQ,bullish,3,normal,2,1,1,-1,0,-0.018795,-0.018913
2013-11-07,QQQ,neutral,-1,normal,0,1,0,-1,-1,0.013507,0.009787
2013-11-08,QQQ,bullish,3,normal,2,1,1,-1,0,-0.001575,-0.000121
2013-11-11,QQQ,bullish,3,normal,2,1,1,-1,0,0.001577,0.004625
2013-11-12,QQQ,bullish,3,normal,2,1,1,-1,0,0.012115,0.018780
2013-11-13,QQQ,bullish,4,normal,2,1,1,-1,1,0.003112,0.005761
2013-11-14,QQQ,bullish,4,normal,2,1,1,-1,1,0.001909,0.001670
2013-11-15,QQQ,bullish,4,normal,2,1,1,-1,1,-0.009767,-0.009531
2013-11-18,QQQ,neutral,2,normal,2,1,1,-1,-1,-0.002887,-0.002287
2013-11-19,QQQ,neutral,2,normal,2,1,1,-1,-1,-0.002413,-0.005053
2013-11-20,QQQ,neutral,1,normal,2,1,0,-1,-1,0.010157,0.005900
2013-11-21,QQQ,bullish,4,normal,2,1,1,-1,1,0.005387,0.003705
2013-11-22,QQQ,bullish,4,normal,2,1,1,-1,1,0.002381,-0.001186
2013-11-25,QQQ,bullish,4,normal,2,1,1,-1,1,0.005226,0.004988
2013-11-26,QQQ,bullish,6,normal,2,1,1,1,1,0.006972,0.004953
2013-11-27,QQQ,bullish,6,normal,2,1,1,1,1,0.005985,0.001987
2013-11-29,QQQ,bullish,6,normal,2,1,1,1,1,-0.002916,-0.004078
2013-12-02,QQQ,bullish,5,normal,2,1,1,1,0,-0.000819,-0.000117
2013-12-03,QQQ,bullish,5,normal,2,1,1,1,0,0.000937,0.005173
2013-12-04,QQQ,bullish,5,normal,2,1,1,1,0,-0.001287,-0.002104
2013-12-05,QQQ,bullish,5,normal,2,1,1,1,0,0.007262,-0.001161
2013-12-06,QQQ,bullish,6,normal,2,1,1,1,1,0.004070,0.000000
2013-12-09,QQQ,bullish,6,normal,2,1,1,1,1,-0.000695,0.000928
2013-12-10,QQQ,bullish,5,normal,2,1,1,1,0,-0.012864,-0.012749
2013-12-11,QQQ,neutral,2,normal,2,1,1,-1,-1,-0.002583,-0.002934
2013-12-12,QQQ,neutral,2,normal,2,1,1,-1,-1,-0.001295,-0.005975
2013-12-13,QQQ,neutral,2,normal,2,1,1,-1,-1,0.005539,0.000586
2013-12-16,QQQ,bullish,3,normal,2,1,1,-1,0,-0.001992,-0.001992
2013-12-17,QQQ,neutral,2,normal,2,1,1,-1,-1,0.011627,0.010440
2013-12-18,QQQ,bullish,4,normal,2,1,1,-1,1,-0.002786,-0.001163
2013-12-19,QQQ,bullish,3,normal,2,1,1,-1,0,0.006985,0.008276
2013-12-20,QQQ,bullish,4,normal,2,1,1,-1,1,0.010520,0.002293
2013-12-23,QQQ,bullish,6,normal,2,1,1,1,1,0.000458,0.000229
2013-12-24,QQQ,bullish,6,normal,2,1,1,1,1,0.003316,0.001484
2013-12-26,QQQ,bullish,6,normal,2,1,1,1,1,-0.002507,-0.003756
2013-12-27,QQQ,bullish,5,normal,2,1,1,1,0,-0.001485,0.000000
2013-12-30,QQQ,bullish,4,normal,2,1,1,1,-1,0.006522,0.004683
2013-12-31,QQQ,bullish,6,normal,2,1,1,1,1,-0.007845,-0.003198
2014-01-02,QQQ,bullish,4,normal,2,1,1,1,-1,-0.007219,-0.007219
2014-01-03,QQQ,neutral,2,normal,2,1,1,-1,-1,-0.003693,-0.003923
2014-01-06,QQQ,neutral,-1,normal,0,1,0,-1,-1,0.009268,0.004613
2014-01-07,QQQ,bullish,4,normal,2,1,1,-1,1,0.002181,0.001951
2014-01-08,QQQ,bullish,4,normal,2,1,1,-1,1,-0.003322,-0.006961
2014-01-09,QQQ,bullish,3,normal,2,1,1,-1,0,0.003218,0.000802
2014-01-10,QQQ,bullish,3,normal,2,1,1,-1,0,-0.014777,-0.013420
2014-01-13,QQQ,neutral,-1,normal,0,1,0,-1,-1,0.019068,0.015643
2014-01-14,QQQ,bullish,4,normal,2,1,1,-1,1,0.008215,0.003862
2014-01-15,QQQ,bullish,4,normal,2,1,1,-1,1,0.000113,0.000906
2014-01-16,QQQ,bullish,5,normal,2,1,1,1,0,-0.005657,-0.002610
2014-01-17,QQQ,neutral,2,normal,2,1,1,-1,-1,0.007624,0.001244
2014-01-21,QQQ,bullish,6,normal,2,1,1,1,1,0.002597,0.000000
2014-01-22,QQQ,bullish,6,normal,2,1,1,1,1,-0.003379,-0.000339
2014-01-23,QQQ,bullish,4,normal,2,1,1,1,-1,-0.019666,-0.014878
2014-01-24,QQQ,neutral,-1,normal,0,1,0,-1,-1,-0.009684,-0.009684
2014-01-27,QQQ,neutral,-2,normal,0,1,-1,-1,-1,-0.000582,0.004094
2014-01-28,QQQ,neutral,-2,normal,-1,1,-1,-1,0,-0.010716,-0.002115
